LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,CPUE_KGHA,CPUE_NOHA,COMMON_NAME,SCIENTIFIC_NAME,SPECIES_CODE,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE,VESSEL,CRUISE,HAUL
57.67419,-164.61851,I-06,10,2019,6/15/19 11:56,1.1102,1.1662,arrowtooth flounder,Atheresthes stomias,10110,53,5.2,8.5,162,201901,54
57.343,-164.60169,H-06,31,2019,6/15/19 14:35,2.7443,2.9491,arrowtooth flounder,Atheresthes stomias,10110,66,3.6,8.3,162,201901,55
57.00837,-164.59852,G-06,31,2019,6/15/19 17:24,5.4683,5.1484,arrowtooth flounder,Atheresthes stomias,10110,69,4,9.1,162,201901,56
56.68538,-164.57939,F-06,31,2019,6/16/19 6:59,9.2148,18.3175,arrowtooth flounder,Atheresthes stomias,10110,75,3.9,9.2,162,201901,57
56.3503,-164.57556,E-06,31,2019,6/16/19 9:40,30.1142,31.1496,arrowtooth flounder,Atheresthes stomias,10110,86,4.3,9.3,162,201901,58
56.00138,-164.57777,D-06,31,2019,6/16/19 12:15,14.297,33.5102,arrowtooth flounder,Atheresthes stomias,10110,92,4.6,9.6,162,201901,59
55.98544,-165.16671,D-05,31,2019,6/16/19 17:14,33.7875,86.2093,arrowtooth flounder,Atheresthes stomias,10110,96,4.9,9.3,162,201901,60
56.33786,-165.18999,E-05,31,2019,6/17/19 6:33,25.4502,40.474,arrowtooth flounder,Atheresthes stomias,10110,86,4.2,9.6,162,201901,61
56.33603,-165.79183,E-04,31,2019,6/17/19 9:17,34.2099,64.7373,arrowtooth flounder,Atheresthes stomias,10110,92,4.8,9.3,162,201901,62
56.0232,-165.7949,D-04,31,2019,6/17/19 11:43,81.6627,144.3669,arrowtooth flounder,Atheresthes stomias,10110,106,4.8,9.2,162,201901,63
55.67362,-165.80805,C-04,50,2019,6/17/19 14:49,27.9851,59.5108,arrowtooth flounder,Atheresthes stomias,10110,117,4.8,8.7,162,201901,65
55.35226,-165.78851,B-04,50,2019,6/17/19 17:32,116.1649,126.4112,arrowtooth flounder,Atheresthes stomias,10110,119,5.1,8.3,162,201901,66
55.00953,-165.76491,A-04,50,2019,6/18/19 6:45,49.9272,120.3298,arrowtooth flounder,Atheresthes stomias,10110,130,4.6,8,162,201901,67
54.83603,-165.54579,AZ0504,50,2019,6/18/19 9:02,32.5433,67.8297,arrowtooth flounder,Atheresthes stomias,10110,155,4.5,7.3,162,201901,68
54.99162,-166.9309,A-02,50,2019,6/23/19 7:07,15.7006,18.8456,arrowtooth flounder,Atheresthes stomias,10110,156,4.5,8.5,162,201901,69
55.33839,-166.96766,B-02,50,2019,6/23/19 10:17,17.74,38.0546,arrowtooth flounder,Atheresthes stomias,10110,140,4.6,9.1,162,201901,70
55.64734,-166.97629,C-02,50,2019,6/23/19 13:18,25.2607,55.137,arrowtooth flounder,Atheresthes stomias,10110,135,4.5,9.7,162,201901,71
55.97586,-167.00551,D-02,50,2019,6/23/19 15:54,20.8419,46.4681,arrowtooth flounder,Atheresthes stomias,10110,135,4.5,9.6,162,201901,72
56.3255,-167.01806,E-02,50,2019,6/24/19 6:56,36.7902,82.852,arrowtooth flounder,Atheresthes stomias,10110,113,4.6,9.7,162,201901,73
56.66005,-167.06417,F-02,31,2019,6/24/19 9:32,27.3884,76.4832,arrowtooth flounder,Atheresthes stomias,10110,95,4.5,9.9,162,201901,74
56.98914,-167.08534,G-02,31,2019,6/24/19 12:34,9.3263,20.9859,arrowtooth flounder,Atheresthes stomias,10110,74,4.3,9.5,162,201901,75
57.01591,-166.47521,G-03,31,2019,6/24/19 15:52,18.0154,29.564,arrowtooth flounder,Atheresthes stomias,10110,74,4.1,9.7,162,201901,76
56.98066,-165.84069,G-04,31,2019,6/25/19 6:58,10.0868,16.0743,arrowtooth flounder,Atheresthes stomias,10110,72,4,10,162,201901,77
57.3211,-165.86474,H-04,31,2019,6/25/19 9:57,3.7844,5.4661,arrowtooth flounder,Atheresthes stomias,10110,68,3.7,9.7,162,201901,78
57.6547,-165.88003,I-04,31,2019,6/25/19 12:53,6.3442,5.6078,arrowtooth flounder,Atheresthes stomias,10110,64,3.8,9.7,162,201901,79
57.98913,-165.8997,J-04,10,2019,6/25/19 15:32,4.7222,5.0301,arrowtooth flounder,Atheresthes stomias,10110,56,4.8,8.7,162,201901,80
58.68452,-168.4872,L-18,20,2019,6/29/19 14:58,1.9993,1.9071,arrowtooth flounder,Atheresthes stomias,10110,53,4.4,9.6,162,201901,99
58.68142,-169.12431,L-19,41,2019,6/29/19 18:01,9.366,7.1108,arrowtooth flounder,Atheresthes stomias,10110,63,3.2,9.6,162,201901,100
58.33836,-169.10769,K-19,41,2019,6/30/19 7:01,4.0698,4.1543,arrowtooth flounder,Atheresthes stomias,10110,68,3.3,9.6,162,201901,101
58.0113,-169.05457,J-19,42,2019,6/30/19 10:10,3.7294,5.2323,arrowtooth flounder,Atheresthes stomias,10110,70,3.3,9.2,162,201901,102
57.83691,-168.74847,JI1918,42,2019,6/30/19 12:57,19.5765,19.3788,arrowtooth flounder,Atheresthes stomias,10110,70,3.7,9.4,162,201901,103
57.67412,-169.02108,I-19,42,2019,6/30/19 15:45,11.1172,17.2627,arrowtooth flounder,Atheresthes stomias,10110,69,3.9,9.8,162,201901,104
57.50145,-169.37841,IH2019,42,2019,6/30/19 19:29,10.826,20.9001,arrowtooth flounder,Atheresthes stomias,10110,71,4.2,9.9,162,201901,106
56.84555,-169.30098,GF2019,32,2019,7/1/19 8:05,19.6252,56.4159,arrowtooth flounder,Atheresthes stomias,10110,80,4.4,9.4,162,201901,107
56.82388,-169.89744,GF2120,42,2019,7/1/19 11:08,3.5924,22.4528,arrowtooth flounder,Atheresthes stomias,10110,72,5.5,9.4,162,201901,108
57.03026,-170.2142,G-21,42,2019,7/3/19 11:42,19.8685,81.5892,arrowtooth flounder,Atheresthes stomias,10110,65,5.8,7.4,162,201901,109
56.98782,-170.78571,G-22,42,2019,7/3/19 14:50,8.868,13.0064,arrowtooth flounder,Atheresthes stomias,10110,95,4.9,8.4,162,201901,110
57.10288,-170.46517,HG2221,42,2019,7/3/19 17:22,0.8728,8.3012,arrowtooth flounder,Atheresthes stomias,10110,49,7.2,8,162,201901,111
57.166,-169.83242,HG2120,42,2019,7/4/19 7:00,2.8462,13.5363,arrowtooth flounder,Atheresthes stomias,10110,53,7.2,8,162,201901,112
57.48941,-169.98476,IH2120,42,2019,7/4/19 11:54,30.3338,71.876,arrowtooth flounder,Atheresthes stomias,10110,69,4.4,8.5,162,201901,114
57.49167,-170.52322,IH2221,42,2019,7/4/19 14:53,11.7375,30.333,arrowtooth flounder,Atheresthes stomias,10110,73,5.4,8.7,162,201901,115
57.35019,-170.83212,H-22,42,2019,7/4/19 17:20,13.6778,16.5368,arrowtooth flounder,Atheresthes stomias,10110,82,5.5,9,162,201901,116
57.65666,-170.90425,I-22,42,2019,7/5/19 7:01,2.9322,4.6015,arrowtooth flounder,Atheresthes stomias,10110,86,4.8,8.7,162,201901,117
57.82782,-170.63003,JI2221,42,2019,7/5/19 9:58,24.7548,49.0402,arrowtooth flounder,Atheresthes stomias,10110,78,4.3,8.7,162,201901,118
57.66794,-170.29194,I-21,42,2019,7/5/19 13:25,39.8368,63.9416,arrowtooth flounder,Atheresthes stomias,10110,72,4.1,9.1,162,201901,119
57.80848,-170.01486,JI2120,42,2019,7/5/19 15:51,10.0885,14.5631,arrowtooth flounder,Atheresthes stomias,10110,72,3.7,9,162,201901,120
57.99665,-170.99783,J-22,42,2019,7/6/19 7:01,23.2258,34.9407,arrowtooth flounder,Atheresthes stomias,10110,87,4,9,162,201901,121
57.99431,-170.34749,J-21,42,2019,7/6/19 9:35,14.4807,28.54,arrowtooth flounder,Atheresthes stomias,10110,74,4,9.1,162,201901,122
58.31121,-170.3781,K-21,41,2019,7/6/19 11:57,8.0508,10.6833,arrowtooth flounder,Atheresthes stomias,10110,74,3.5,9,162,201901,123
58.33581,-171.01246,K-22,41,2019,7/6/19 14:38,26.8516,41.1041,arrowtooth flounder,Atheresthes stomias,10110,83,3.7,9.1,162,201901,124
58.65002,-171.07704,L-22,41,2019,7/6/19 16:54,11.0758,11.9647,arrowtooth flounder,Atheresthes stomias,10110,82,3.4,9.2,162,201901,125
58.66222,-170.43306,L-21,41,2019,7/7/19 7:02,7.8836,6.2445,arrowtooth flounder,Atheresthes stomias,10110,73,3,9.4,162,201901,126
58.99168,-170.47649,M-21,41,2019,7/7/19 9:28,10.5789,6.44,arrowtooth flounder,Atheresthes stomias,10110,70,3,9,162,201901,127
58.99376,-171.10647,M-22,41,2019,7/7/19 12:08,3.3628,3.2655,arrowtooth flounder,Atheresthes stomias,10110,77,2.8,9.9,162,201901,128
59.31305,-171.18085,N-22,41,2019,7/7/19 14:35,7.7244,6.4247,arrowtooth flounder,Atheresthes stomias,10110,75,2.6,9.2,162,201901,129
59.3445,-171.82701,N-23,43,2019,7/8/19 6:59,10.2659,6.9026,arrowtooth flounder,Atheresthes stomias,10110,79,2.8,9.3,162,201901,130
59.00969,-171.781,M-23,41,2019,7/8/19 9:45,17.55,20.2841,arrowtooth flounder,Atheresthes stomias,10110,87,3.2,10,162,201901,131
58.6821,-171.71583,L-23,41,2019,7/8/19 12:19,21.7435,20.3404,arrowtooth flounder,Atheresthes stomias,10110,92,3.6,10.2,162,201901,132
58.34597,-171.65172,K-23,41,2019,7/8/19 15:00,19.8172,31.0415,arrowtooth flounder,Atheresthes stomias,10110,96,3.7,11.6,162,201901,133
58.01341,-171.59978,J-23,41,2019,7/8/19 17:31,15.1152,18.1847,arrowtooth flounder,Atheresthes stomias,10110,97,3.9,10.3,162,201901,134
57.67237,-171.53236,I-23,41,2019,7/9/19 7:03,14.5927,18.0499,arrowtooth flounder,Atheresthes stomias,10110,99,4.3,10.7,162,201901,135
57.34686,-171.47548,H-23,41,2019,7/9/19 9:53,16.1384,27.7556,arrowtooth flounder,Atheresthes stomias,10110,100,4.4,10.2,162,201901,136
57.0202,-171.39382,G-23,61,2019,7/9/19 12:36,11.896,17.6185,arrowtooth flounder,Atheresthes stomias,10110,109,4.6,9.8,162,201901,137
56.68099,-171.3587,F-23,61,2019,7/9/19 15:26,40.4999,74.5834,arrowtooth flounder,Atheresthes stomias,10110,119,4.4,9.9,162,201901,138
56.98109,-173.23429,G-26,61,2019,7/14/19 7:46,3.8186,5.2731,arrowtooth flounder,Atheresthes stomias,10110,141,4.3,9.8,162,201901,139
57.31562,-173.30325,H-26,61,2019,7/14/19 10:54,21.5054,48.2509,arrowtooth flounder,Atheresthes stomias,10110,120,4.3,10.7,162,201901,140
57.69571,-173.4015,I-26,61,2019,7/14/19 15:49,5.194,28.8616,arrowtooth flounder,Atheresthes stomias,10110,147,4,11.2,162,201901,142
58.00709,-173.47291,J-26,61,2019,7/15/19 9:31,5.5442,12.3169,arrowtooth flounder,Atheresthes stomias,10110,116,3.9,11.1,162,201901,144
58.32507,-173.56697,K-26,61,2019,7/15/19 12:23,8.6713,27.5274,arrowtooth flounder,Atheresthes stomias,10110,115,3.8,10.6,162,201901,145
58.33233,-174.28411,K-27,61,2019,7/15/19 15:19,2.8524,2.0765,arrowtooth flounder,Atheresthes stomias,10110,155,4,10.9,162,201901,146
58.6584,-174.27427,L-27,61,2019,7/15/19 17:50,21.9882,85.8475,arrowtooth flounder,Atheresthes stomias,10110,157,3.8,11.3,162,201901,147
58.65356,-173.62373,L-26,61,2019,7/16/19 7:41,7.1173,19.7693,arrowtooth flounder,Atheresthes stomias,10110,127,3.8,11.5,162,201901,148
58.97838,-173.7082,M-26,61,2019,7/16/19 10:24,8.3467,6.2797,arrowtooth flounder,Atheresthes stomias,10110,118,3.6,11.6,162,201901,149
59.3074,-173.80604,N-26,62,2019,7/16/19 13:15,30.1196,26.6831,arrowtooth flounder,Atheresthes stomias,10110,111,3.2,11.4,162,201901,150
59.48009,-173.4851,ON2625,43,2019,7/16/19 15:44,30.3641,21.91,arrowtooth flounder,Atheresthes stomias,10110,103,3.1,11.4,162,201901,151
59.65812,-173.86299,O-26,62,2019,7/16/19 18:19,74.4055,72.029,arrowtooth flounder,Atheresthes stomias,10110,105,2.9,11.8,162,201901,152
59.80352,-174.22702,PO2726,62,2019,7/17/19 7:40,6.3749,5.3229,arrowtooth flounder,Atheresthes stomias,10110,108,2.7,11.3,162,201901,153
60.13656,-174.37413,QP2726,43,2019,7/17/19 10:40,8.0952,7.7838,arrowtooth flounder,Atheresthes stomias,10110,101,2.5,11,162,201901,154
60.32021,-174.09317,Q-26,43,2019,7/17/19 12:48,7.6916,5.8579,arrowtooth flounder,Atheresthes stomias,10110,91,2.5,11.2,162,201901,155
60.14588,-173.76572,QP2625,43,2019,7/17/19 15:10,7.229,5.5669,arrowtooth flounder,Atheresthes stomias,10110,87,2.6,11.3,162,201901,156
60.02807,-173.94196,P-26,43,2019,7/17/19 17:31,19.6843,19.0607,arrowtooth flounder,Atheresthes stomias,10110,96,2.6,10.8,162,201901,157
59.64903,-173.23965,O-25,43,2019,7/18/19 7:41,15.9507,15.1784,arrowtooth flounder,Atheresthes stomias,10110,96,2.9,10.8,162,201901,158
59.82322,-173.57257,PO2625,43,2019,7/18/19 10:12,19.4726,19.003,arrowtooth flounder,Atheresthes stomias,10110,95,2.7,10.5,162,201901,159
60.00824,-173.29398,P-25,43,2019,7/18/19 12:39,1.175,1.1411,arrowtooth flounder,Atheresthes stomias,10110,75,2.4,10.2,162,201901,160
59.99665,-172.69437,P-24,43,2019,7/18/19 15:38,1.1383,1.3176,arrowtooth flounder,Atheresthes stomias,10110,67,2.5,8.4,162,201901,161
60.15575,-172.36572,QP2423,43,2019,7/18/19 18:12,2.9288,3.2352,arrowtooth flounder,Atheresthes stomias,10110,58,3.6,8,162,201901,162
60.15574,-172.97577,QP2524,43,2019,7/19/19 7:40,0.4744,0.5561,arrowtooth flounder,Atheresthes stomias,10110,60,2.9,7.1,162,201901,163
60.30535,-173.38023,Q-25,43,2019,7/19/19 12:07,2.9047,2.1548,arrowtooth flounder,Atheresthes stomias,10110,63,2.8,9.4,162,201901,165
60.65047,-173.46578,R-25,41,2019,7/19/19 14:58,1.3162,0.8278,arrowtooth flounder,Atheresthes stomias,10110,65,2.9,9.9,162,201901,166
60.34982,-175.39316,Q-28,61,2019,7/20/19 7:45,10.9088,9.6775,arrowtooth flounder,Atheresthes stomias,10110,111,2.6,10.1,162,201901,168
60.01306,-175.24875,P-28,61,2019,7/20/19 10:37,7.131,6.1304,arrowtooth flounder,Atheresthes stomias,10110,117,3.1,10.2,162,201901,169
59.68074,-175.12329,O-28,61,2019,7/20/19 13:31,22.9566,17.9279,arrowtooth flounder,Atheresthes stomias,10110,125,3.4,10.2,162,201901,170
59.35162,-175.09687,N-28,61,2019,7/20/19 16:20,11.2009,10.849,arrowtooth flounder,Atheresthes stomias,10110,131,3.4,10,162,201901,171
59.02177,-176.31946,M-30,61,2019,7/22/19 7:42,3.6119,3.7657,arrowtooth flounder,Atheresthes stomias,10110,137,3.2,9.9,162,201901,172
58.66973,-176.15867,L-30,61,2019,7/22/19 11:07,10.5127,19.9861,arrowtooth flounder,Atheresthes stomias,10110,139,3.6,9.6,162,201901,173
58.66424,-176.78598,L-31,61,2019,7/22/19 13:55,0.5051,1.1467,arrowtooth flounder,Atheresthes stomias,10110,136,3.4,9.7,162,201901,174
58.98276,-177.51758,M-32,61,2019,7/22/19 18:09,9.2117,22.0178,arrowtooth flounder,Atheresthes stomias,10110,134,3.5,9.5,162,201901,175
58.98671,-176.93687,M-31,61,2019,7/23/19 7:55,6.423,7.4831,arrowtooth flounder,Atheresthes stomias,10110,136,3.3,9.6,162,201901,176
59.31536,-177.0554,N-31,61,2019,7/23/19 10:31,6.013,5.2469,arrowtooth flounder,Atheresthes stomias,10110,149,3.2,9.5,162,201901,177
59.64438,-177.13049,O-31,61,2019,7/23/19 13:05,43.5545,42.0738,arrowtooth flounder,Atheresthes stomias,10110,176,3.3,9.9,162,201901,178
59.99504,-177.89548,P-32,61,2019,7/23/19 18:15,14.6754,9.7487,arrowtooth flounder,Atheresthes stomias,10110,141,2.7,9.6,162,201901,180
61.68769,-176.44811,U-29,90,2019,7/25/19 14:03,3.2649,3.2448,arrowtooth flounder,Atheresthes stomias,10110,104,1.8,9.8,162,201901,181
61.35144,-176.92713,T-30,90,2019,7/25/19 16:59,2.7521,2.8949,arrowtooth flounder,Atheresthes stomias,10110,115,2.2,10,162,201901,182
60.64665,-178.18719,R-32,61,2019,7/26/19 13:44,6.4527,4.5504,arrowtooth flounder,Atheresthes stomias,10110,160,3,10.1,162,201901,185
60.66694,-177.56204,R-31,61,2019,7/26/19 16:07,5.3725,5.2294,arrowtooth flounder,Atheresthes stomias,10110,148,1.7,10,162,201901,186
61.0005,-177.67224,S-31,90,2019,7/27/19 7:45,2.315,1.9509,arrowtooth flounder,Atheresthes stomias,10110,136,1.5,10.5,162,201901,187
61.00589,-177.00325,S-30,90,2019,7/27/19 10:16,2.4809,1.4786,arrowtooth flounder,Atheresthes stomias,10110,122,2.3,10.1,162,201901,188
61.31936,-176.32787,T-29,90,2019,7/27/19 13:33,2.4431,2.356,arrowtooth flounder,Atheresthes stomias,10110,106,1.9,10.3,162,201901,189
61.33385,-175.70475,T-28,90,2019,7/27/19 15:59,7.9844,7.8924,arrowtooth flounder,Atheresthes stomias,10110,98,1.6,10.5,162,201901,190
61.64741,-175.76382,U-28,82,2019,7/27/19 18:31,3.1034,2.7578,arrowtooth flounder,Atheresthes stomias,10110,95,1.5,10.1,162,201901,191
61.64689,-175.08022,U-27,82,2019,7/28/19 7:37,0.4154,0.1959,arrowtooth flounder,Atheresthes stomias,10110,85,1,10.9,162,201901,192
61.99953,-175.78022,V-28,82,2019,7/28/19 12:37,0.5352,0.5935,arrowtooth flounder,Atheresthes stomias,10110,91,1.2,10.6,162,201901,194
56.00527,-162.79824,D-09,31,2019,6/9/19 15:04,0.0041,0.2045,Kamchatka flounder,Atheresthes evermanni,10112,79,4.5,9.1,94,201901,33
56.32909,-163.41739,E-08,31,2019,6/10/19 11:22,0.9848,2.7198,Kamchatka flounder,Atheresthes evermanni,10112,85,4.3,8.9,94,201901,36
57.00133,-163.39803,G-08,31,2019,6/11/19 7:07,0.4498,0.7025,Kamchatka flounder,Atheresthes evermanni,10112,65,4.1,8.3,94,201901,40
56.67795,-166.42057,F-03,31,2019,6/17/19 7:12,0.3764,1.7415,Kamchatka flounder,Atheresthes evermanni,10112,84,4.2,9.5,94,201901,68
56.34468,-166.41512,E-03,31,2019,6/17/19 9:47,3.1925,5.4756,Kamchatka flounder,Atheresthes evermanni,10112,103,4.7,9.3,94,201901,69
56.00619,-166.39997,D-03,50,2019,6/17/19 12:20,1.1069,3.1537,Kamchatka flounder,Atheresthes evermanni,10112,123,4.6,9.4,94,201901,70
55.68473,-166.40486,C-03,50,2019,6/17/19 14:52,1.0893,3.289,Kamchatka flounder,Atheresthes evermanni,10112,126,4.7,9.2,94,201901,71
55.36259,-166.36918,B-03,50,2019,6/17/19 17:29,1.0694,2.306,Kamchatka flounder,Atheresthes evermanni,10112,132,4.7,8.8,94,201901,72
55.0235,-166.35313,A-03,50,2019,6/17/19 20:14,1.0433,1.5989,Kamchatka flounder,Atheresthes evermanni,10112,143,4.7,8.3,94,201901,73
55.33674,-167.5503,B-01,50,2019,6/23/19 7:21,6.3607,18.9815,Kamchatka flounder,Atheresthes evermanni,10112,148,4.6,9,94,201901,74
55.66719,-167.55617,C-01,50,2019,6/23/19 10:15,2.5005,6.0496,Kamchatka flounder,Atheresthes evermanni,10112,135,4.4,9.4,94,201901,75
55.66095,-168.16686,C-18,50,2019,6/23/19 12:59,1.4878,5.4431,Kamchatka flounder,Atheresthes evermanni,10112,135,4.4,9.2,94,201901,76
55.99973,-168.22279,D-18,50,2019,6/23/19 15:43,1.2878,5.4675,Kamchatka flounder,Atheresthes evermanni,10112,150,4.4,9.2,94,201901,77
56.00762,-167.63406,D-01,50,2019,6/23/19 18:35,1.9566,4.5001,Kamchatka flounder,Atheresthes evermanni,10112,132,4.5,9.8,94,201901,78
56.33738,-167.61958,E-01,50,2019,6/24/19 7:11,1.7964,3.784,Kamchatka flounder,Atheresthes evermanni,10112,128,4.6,9.6,94,201901,79
56.33855,-168.22554,E-18,50,2019,6/24/19 9:48,0.91,2.3672,Kamchatka flounder,Atheresthes evermanni,10112,151,4.4,9.7,94,201901,80
56.65516,-168.31849,F-18,50,2019,6/24/19 12:40,2.1232,4.5907,Kamchatka flounder,Atheresthes evermanni,10112,107,4.5,9.7,94,201901,81
56.65396,-167.6742,F-01,31,2019,6/24/19 15:46,2.4301,6.1978,Kamchatka flounder,Atheresthes evermanni,10112,103,4.5,9.7,94,201901,82
56.97769,-167.68022,G-01,31,2019,6/24/19 18:26,0.4691,0.849,Kamchatka flounder,Atheresthes evermanni,10112,77,4.3,9.3,94,201901,83
56.9902,-168.33563,G-18,32,2019,6/25/19 7:13,1.4832,2.6565,Kamchatka flounder,Atheresthes evermanni,10112,81,4.3,9.2,94,201901,84
57.33582,-167.13461,H-02,31,2019,6/25/19 15:30,0.0759,0.2109,Kamchatka flounder,Atheresthes evermanni,10112,70,3.9,9.4,94,201901,87
57.31946,-166.46556,H-03,31,2019,6/26/19 7:07,1.1939,2.6936,Kamchatka flounder,Atheresthes evermanni,10112,70,3.7,9.6,94,201901,88
57.98603,-166.51849,J-03,31,2019,6/26/19 12:43,0.2875,0.414,Kamchatka flounder,Atheresthes evermanni,10112,61,4.2,8.9,94,201901,90
58.33125,-167.82634,K-01,41,2019,6/27/19 15:20,0.3743,0.633,Kamchatka flounder,Atheresthes evermanni,10112,60,3.9,9.2,94,201901,95
57.66708,-168.38631,I-18,42,2019,6/28/19 18:09,1.3092,2.6457,Kamchatka flounder,Atheresthes evermanni,10112,71,4,9.6,94,201901,101
57.50975,-168.73239,IH1918,42,2019,6/29/19 7:10,1.0909,2.194,Kamchatka flounder,Atheresthes evermanni,10112,72,4.2,9.4,94,201901,102
57.35335,-168.97735,H-19,42,2019,6/29/19 9:26,0.7682,0.6723,Kamchatka flounder,Atheresthes evermanni,10112,71,4.3,9.6,94,201901,103
57.17949,-168.61982,HG1918,32,2019,6/29/19 12:22,0.5487,0.8377,Kamchatka flounder,Atheresthes evermanni,10112,76,4.5,9.6,94,201901,104
57.01864,-168.92244,G-19,32,2019,6/29/19 14:33,0.3308,1.2864,Kamchatka flounder,Atheresthes evermanni,10112,79,4.3,9.8,94,201901,105
56.84641,-168.59127,GF1918,32,2019,6/29/19 17:11,2.9529,6.3656,Kamchatka flounder,Atheresthes evermanni,10112,97,4.4,10,94,201901,106
56.68304,-168.88859,F-19,32,2019,6/30/19 7:08,4.4173,15.783,Kamchatka flounder,Atheresthes evermanni,10112,100,4.4,9.8,94,201901,107
56.33681,-168.85656,E-19,50,2019,6/30/19 9:52,3.3304,18.5646,Kamchatka flounder,Atheresthes evermanni,10112,128,4.5,10.1,94,201901,108
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,15.3764,40.3909,Kamchatka flounder,Atheresthes evermanni,10112,138,4.5,10.1,94,201901,109
56.33384,-170.05454,E-21,50,2019,6/30/19 15:10,2.7719,11.8845,Kamchatka flounder,Atheresthes evermanni,10112,109,4.5,10.1,94,201901,110
56.34082,-170.64435,E-22,61,2019,6/30/19 17:51,3.4752,10.6899,Kamchatka flounder,Atheresthes evermanni,10112,120,4.5,9.9,94,201901,111
56.67279,-170.73415,F-22,61,2019,7/1/19 7:19,1.7701,5.7408,Kamchatka flounder,Atheresthes evermanni,10112,115,4.4,9.1,94,201901,112
56.66181,-170.13446,F-21,42,2019,7/1/19 10:19,1.8125,3.9372,Kamchatka flounder,Atheresthes evermanni,10112,97,4.8,9.3,94,201901,113
56.83561,-170.45667,GF2221,42,2019,7/1/19 12:37,4.3274,6.0667,Kamchatka flounder,Atheresthes evermanni,10112,100,4.6,8.8,94,201901,114
57.15068,-169.31816,HG2019,42,2019,7/3/19 11:50,0.4463,1.7415,Kamchatka flounder,Atheresthes evermanni,10112,73,4.5,5.7,94,201901,117
57.65585,-169.66318,I-20,42,2019,7/3/19 16:42,0.2515,0.6294,Kamchatka flounder,Atheresthes evermanni,10112,70,3.9,8.3,94,201901,119
59.02694,-169.1629,M-19,41,2019,7/5/19 14:49,1.009,1.1107,Kamchatka flounder,Atheresthes evermanni,10112,54,4.4,8.9,94,201901,127
58.98307,-169.84268,M-20,41,2019,7/6/19 7:10,0.4109,0.6537,Kamchatka flounder,Atheresthes evermanni,10112,63,3.1,8.8,94,201901,128
59.31422,-169.8658,N-20,41,2019,7/6/19 9:43,0.7515,0.4244,Kamchatka flounder,Atheresthes evermanni,10112,61,3.1,8.9,94,201901,129
60.34107,-170.65359,Q-21,41,2019,7/7/19 6:59,0.2339,0.207,Kamchatka flounder,Atheresthes evermanni,10112,62,2.6,8.7,94,201901,133
59.35335,-170.54073,N-21,41,2019,7/7/19 14:42,4.307,3.7399,Kamchatka flounder,Atheresthes evermanni,10112,68,2.8,9.4,94,201901,136
59.01578,-172.43835,M-24,41,2019,7/8/19 7:08,2.3263,2.2451,Kamchatka flounder,Atheresthes evermanni,10112,98,3.4,10.2,94,201901,137
58.68922,-172.37741,L-24,61,2019,7/8/19 9:43,0.9148,1.2555,Kamchatka flounder,Atheresthes evermanni,10112,102,3.4,9.5,94,201901,138
58.35032,-172.30375,K-24,61,2019,7/8/19 12:24,0.7304,1.0139,Kamchatka flounder,Atheresthes evermanni,10112,103,3.6,11,94,201901,139
58.0029,-172.25394,J-24,61,2019,7/8/19 15:10,0.3924,0.617,Kamchatka flounder,Atheresthes evermanni,10112,105,3.7,10.6,94,201901,140
57.68589,-172.18885,I-24,61,2019,7/8/19 17:42,0.6328,1.0497,Kamchatka flounder,Atheresthes evermanni,10112,108,4.1,10.6,94,201901,141
57.34208,-172.11345,H-24,61,2019,7/9/19 7:24,0.8828,1.6695,Kamchatka flounder,Atheresthes evermanni,10112,109,4.2,10.3,94,201901,142
57.01113,-172.0566,G-24,61,2019,7/9/19 10:19,0.6656,1.3103,Kamchatka flounder,Atheresthes evermanni,10112,118,4.4,9.9,94,201901,143
