Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Vessel Number,Cruise Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Distance Fished (km),Net Width (m) ,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Effort (km2),Weight CPUE (kg/km2),Number CPUE (number/km2),akfin_load_date
EBS_SHELF,2016,-706,-15337,-429578,94,201601,35,60.01992,-168.01469,60.00072,-167.9798,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,24,26,2.891,15.537,10210,yellowfin sole,Limanda aspera,16.9,35,0.044917467,376.2456151,779.2068952,3-Oct-19
EBS_SHELF,2016,-706,-15494,-443790,94,201601,88,58.66585,-167.89282,58.66518,-167.84413,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,44,46,2.834,15.484,10210,yellowfin sole,Limanda aspera,776.507,3369,0.043881656,17695.48077,76774.67778,3-Oct-19
EBS_SHELF,2016,-706,-15499,-443969,94,201601,93,57.9942,-167.77948,58.00825,-167.82079,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,2.904,16.016,10210,yellowfin sole,Limanda aspera,1029.849,2332,0.046510464,22142.30759,50139.25468,3-Oct-19
EBS_SHELF,2016,-706,-15634,-450849,94,201601,134,59.93446,-171.2959,59.95954,-171.30211,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.808,17.187,10210,yellowfin sole,Limanda aspera,26.647,67,0.048261096,552.1424545,1388.281775,3-Oct-19
EBS_SHELF,2016,-706,-15667,,94,201601,157,60.66666,-174.79105,60.66721,-174.84387,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,2.897,17.809,10210,yellowfin sole,Limanda aspera,0,0,0.051592673,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15500,-444010,94,201601,94,58.01002,-168.43767,57.98507,-168.42878,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.822,15.561,10210,yellowfin sole,Limanda aspera,1306.65,2695,0.043913142,29755.32928,61371.14944,3-Oct-19
EBS_SHELF,2016,-706,-15512,-444485,94,201601,106,57.4922,-169.34936,57.50553,-169.39082,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.899,16.728,10210,yellowfin sole,Limanda aspera,335.608,682,0.048494472,6920.541376,14063.45861,3-Oct-19
EBS_SHELF,2016,-706,-15513,-444539,94,201601,107,57.65642,-169.67054,57.67852,-169.64516,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.887,16.485,10210,yellowfin sole,Limanda aspera,188.751,348,0.047592195,3966.007451,7312.123343,3-Oct-19
EBS_SHELF,2016,-706,-15518,-444738,94,201601,112,57.36063,-170.86377,57.3357,-170.86326,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,82,84,2.77,17.478,10210,yellowfin sole,Limanda aspera,7.36,11,0.04841406,152.021954,227.2067247,3-Oct-19
EBS_SHELF,2016,-706,-15589,,94,201601,114,56.82587,-170.46608,56.84198,-170.5029,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,2.878,17.472,10210,yellowfin sole,Limanda aspera,0,0,0.050284416,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15623,-451096,94,201601,140,59.67063,-172.53383,59.66815,-172.5839,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,83,85,2.843,17.377,10210,yellowfin sole,Limanda aspera,1.53,3,0.049402811,30.96989764,60.7252895,3-Oct-19
EBS_SHELF,2016,-706,-15662,,94,201601,152,59.98689,-173.92622,60.01079,-173.94523,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,2.862,16.553,10210,yellowfin sole,Limanda aspera,0,0,0.047374686,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15781,,94,201601,179,59.33768,-173.16664,59.33504,-173.11483,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,2.972,17.235,10210,yellowfin sole,Limanda aspera,0,0,0.05122242,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15782,-452719,94,201601,180,59.33034,-172.51668,59.32863,-172.46645,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,2.873,16.946,10210,yellowfin sole,Limanda aspera,0.63,1,0.048685858,12.94010265,20.53984547,3-Oct-19
EBS_SHELF,2016,-706,-15504,-444175,94,201601,98,56.67271,-168.28251,56.64662,-168.2801,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.903,17.027,10210,yellowfin sole,Limanda aspera,3.92,7,0.049429381,79.30505947,141.6161776,3-Oct-19
EBS_SHELF,2016,-706,-15672,,94,201601,162,60.67843,-176.21289,60.66904,-176.16391,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,2.88,17.286,10210,yellowfin sole,Limanda aspera,0,0,0.04978368,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15772,,94,201601,174,59.00597,-174.38496,58.99548,-174.33902,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,125,127,2.893,17.007,10210,yellowfin sole,Limanda aspera,0,0,0.049201251,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15789,,94,201601,183,58.68175,-172.35251,58.66126,-172.38135,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,100,102,2.828,17.086,10210,yellowfin sole,Limanda aspera,0,0,0.048319208,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15798,,94,201601,188,57.99337,-172.84183,57.99655,-172.89056,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,2.91,16.948,10210,yellowfin sole,Limanda aspera,0,0,0.04931868,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15754,,94,201601,165,60.33412,-174.73567,60.31673,-174.69877,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,100,102,2.813,16.464,10210,yellowfin sole,Limanda aspera,0,0,0.046313232,0,0,3-Oct-19
EBS_SHELF,2016,-706,-15769,,94,201601,171,59.67851,-174.44671,59.65765,-174.47725,62,,,,"100-200 m, NW section, high density, St. Matthew - OUTER DOMAIN",,,,,0,Y,Good performance,113,115,2.889,17.744,10210,yellowfin sole,Limanda aspera,0,0,0.051262416,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15278,-435543,162,201601,42,58.01361,-163.33655,58.03886,-163.33562,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,41,44,2.806,15.246,10210,yellowfin sole,Limanda aspera,1449.133,4149,0.042780276,33873.85813,96983.94653,3-Oct-19
EBS_SHELF,2016,-707,-15282,-435668,162,201601,46,58.664,-164.03442,58.64473,-164.00402,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,33,36,2.778,15.466,10210,yellowfin sole,Limanda aspera,130.95,555,0.042964548,3047.861693,12917.62688,3-Oct-19
EBS_SHELF,2016,-707,-15288,-435854,162,201601,52,57.66271,-164.59384,57.65484,-164.63818,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,52,55,2.793,15.77,10210,yellowfin sole,Limanda aspera,395.873,1476,0.04404561,8987.796968,33510.71764,3-Oct-19
EBS_SHELF,2016,-707,-15576,-438260,162,201601,118,59.6448,-169.26841,59.66976,-169.26817,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,46,48,2.774,15.644,10210,yellowfin sole,Limanda aspera,416.103,1836,0.043396456,9588.409708,42307.60226,3-Oct-19
EBS_SHELF,2016,-707,-15577,-438287,162,201601,119,59.98487,-169.32033,60.00937,-169.33368,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,44,46,2.824,15.625,10210,yellowfin sole,Limanda aspera,223.308,707,0.044125,5060.804533,16022.66289,3-Oct-19
EBS_SHELF,2016,-707,-15239,-434346,162,201601,3,56.33056,-162.22099,56.32581,-162.17485,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,2.908,17.228,10210,yellowfin sole,Limanda aspera,449.897,1128,0.050099024,8980.154983,22515.40868,3-Oct-19
EBS_SHELF,2016,-707,-15252,-434744,162,201601,16,57.34851,-160.92583,57.3223,-160.9287,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,64,2.919,15.391,10210,yellowfin sole,Limanda aspera,681.57,2137,0.044926329,15170.83668,47566.76202,3-Oct-19
EBS_SHELF,2016,-707,-15253,-434796,162,201601,17,57.32001,-161.5318,57.34479,-161.55185,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,53,55,3.008,16.195,10210,yellowfin sole,Limanda aspera,311.379,1038,0.04871456,6391.908292,21307.79792,3-Oct-19
EBS_SHELF,2016,-707,-15269,-435273,162,201601,33,56.33344,-163.41849,56.30754,-163.42276,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,84,2.89,14.987,10210,yellowfin sole,Limanda aspera,58.558,142,0.04331243,1351.990641,3278.504577,3-Oct-19
EBS_SHELF,2016,-707,-15289,-435891,162,201601,53,57.34424,-164.60647,57.32141,-164.58331,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.896,16.189,10210,yellowfin sole,Limanda aspera,852.995,2210,0.046883344,18193.98804,47138.2758,3-Oct-19
EBS_SHELF,2016,-707,-15293,-436060,162,201601,57,56.68684,-164.57903,56.66697,-164.55154,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.779,16.808,10210,yellowfin sole,Limanda aspera,821.286,1915,0.046709432,17582.87277,40998.14359,3-Oct-19
EBS_SHELF,2016,-707,-15306,-436420,162,201601,70,55.32014,-164.54125,55.2975,-164.55888,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,102,2.754,16.706,10210,yellowfin sole,Limanda aspera,14.8,31,0.046008324,321.6809202,673.7911166,3-Oct-19
EBS_SHELF,2016,-707,-15488,-437538,162,201601,100,57.1517,-168.64739,57.16701,-168.60946,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,2.861,16.605,10210,yellowfin sole,Limanda aspera,81.96,157,0.047506905,1725.222891,3304.782747,3-Oct-19
EBS_SHELF,2016,-707,-15582,-438462,162,201601,124,59.34383,-169.8739,59.31824,-169.86932,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,58,60,2.855,16.173,10210,yellowfin sole,Limanda aspera,265.152,495,0.046173915,5742.463034,10720.33853,3-Oct-19
EBS_SHELF,2016,-707,-15583,-438521,162,201601,125,59.01732,-169.84705,58.99592,-169.87407,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,63,2.842,16.011,10210,yellowfin sole,Limanda aspera,177.298,332,0.045503262,3896.38,7296.180217,3-Oct-19
EBS_SHELF,2016,-707,-15617,-448607,162,201601,149,60.994,-173.46778,61.00752,-173.51259,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.859,17.314,10210,yellowfin sole,Limanda aspera,1.63,6,0.049500726,32.92880997,121.2103435,3-Oct-19
EBS_SHELF,2016,-707,-15658,,162,201601,161,61.0006,-174.15233,60.99545,-174.20364,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.843,17.352,10210,yellowfin sole,Limanda aspera,0,0,0.049331736,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15482,-437678,162,201601,103,57.66048,-169.03608,57.68519,-169.04618,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.811,15.556,10210,yellowfin sole,Limanda aspera,269.35,590,0.043727916,6159.680695,13492.525,3-Oct-19
EBS_SHELF,2016,-707,-15569,-437989,162,201601,111,56.99644,-170.20428,57.00537,-170.16162,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.782,15.365,10210,yellowfin sole,Limanda aspera,80.942,130,0.04274543,1893.582542,3041.260785,3-Oct-19
EBS_SHELF,2016,-707,-15570,-438013,162,201601,112,57.14968,-169.89791,57.17502,-169.88769,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,47,49,2.884,14.983,10210,yellowfin sole,Limanda aspera,17.33,22,0.043210972,401.0555467,509.1299497,3-Oct-19
EBS_SHELF,2016,-707,-15587,-438706,162,201601,129,58.01375,-170.33918,57.98843,-170.34509,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.835,16.53,10210,yellowfin sole,Limanda aspera,153.44,302,0.04686255,3274.256309,6444.378294,3-Oct-19
EBS_SHELF,2016,-707,-15383,,162,201601,80,55.98868,-167.0107,56.01426,-167.00834,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,132,134,2.847,18.396,10210,yellowfin sole,Limanda aspera,0,0,0.052373412,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15388,,162,201601,85,56.32202,-167.04672,56.33769,-167.01331,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,112,114,2.706,18.082,10210,yellowfin sole,Limanda aspera,0,0,0.048929892,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15761,,162,201601,170,60.66763,-177.55344,60.67009,-177.50341,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,146,148,2.757,18.081,10210,yellowfin sole,Limanda aspera,0,0,0.049849317,0,0,3-Oct-19
EBS_SHELF,2016,-707,-15650,-448778,162,201601,153,61.99854,-174.48651,61.99863,-174.54024,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,72,74,2.824,17.127,10210,yellowfin sole,Limanda aspera,0.182,1,0.048366648,3.762923575,20.67540426,3-Oct-19
EBS_SHELF,2016,-707,-15759,,162,201601,168,60.99955,-177.60973,60.99767,-177.66093,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,133,135,2.786,17.669,10210,yellowfin sole,Limanda aspera,0,0,0.049225834,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16359,-465539,94,201701,22,58.21314,-161.54437,58.2307,-161.55419,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,38,40,2.036,15.99,10210,yellowfin sole,Limanda aspera,404.093,919,0.03255564,12412.38077,28228.59572,3-Oct-19
EBS_SHELF,2017,-712,-16375,-466031,94,201701,38,58.32367,-162.72302,58.35039,-162.73495,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,30,32,3.052,15.795,10210,yellowfin sole,Limanda aspera,1497.792,3913,0.04820634,31070.43596,81171.89565,3-Oct-19
EBS_SHELF,2017,-712,-16377,-466081,94,201701,40,58.67593,-163.3357,58.67654,-163.38591,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,30,32,2.922,15.996,10210,yellowfin sole,Limanda aspera,747.433,4568,0.046740312,15991.18551,97731.48284,3-Oct-19
EBS_SHELF,2017,-712,-16379,-466147,94,201701,42,58.9988,-163.98184,58.99675,-164.03683,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,26,29,3.177,15.457,10210,yellowfin sole,Limanda aspera,869.789,2947,0.049106889,17712.15847,60011.94659,3-Oct-19
EBS_SHELF,2017,-712,-16501,-466440,94,201701,55,58.66706,-164.63201,58.66963,-164.68125,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,34,37,2.879,15.969,10210,yellowfin sole,Limanda aspera,449.886,5473,0.045974751,9785.501612,119043.6029,3-Oct-19
EBS_SHELF,2017,-712,-16504,-466518,94,201701,58,58.33472,-164.64958,58.33371,-164.59942,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,42,44,2.948,16.255,10210,yellowfin sole,Limanda aspera,909.518,3453,0.04791974,18980.02785,72057.98696,3-Oct-19
EBS_SHELF,2017,-712,-16556,-487422,94,201701,89,57.99561,-165.88387,57.99824,-165.93354,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,54,56,2.959,16.925,10210,yellowfin sole,Limanda aspera,670.879,3211,0.050081075,13395.85862,64116.03585,3-Oct-19
EBS_SHELF,2017,-712,-16491,-466200,94,201701,45,59.32794,-165.32965,59.3284,-165.27746,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,19,22,2.98,15.276,10210,yellowfin sole,Limanda aspera,248.814,877,0.04552248,5465.739125,19265.20699,3-Oct-19
EBS_SHELF,2017,-712,-16826,-487671,94,201701,96,59.67831,-167.28811,59.65275,-167.29178,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,29,31,2.848,15.983,10210,yellowfin sole,Limanda aspera,487.099,2888,0.045519584,10700.86669,63445.21953,3-Oct-19
EBS_SHELF,2017,-712,-16368,-465829,94,201701,31,56.32133,-162.81038,56.34604,-162.79851,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,2.842,17.606,10210,yellowfin sole,Limanda aspera,207.014,651,0.050036252,4137.280306,13010.56682,3-Oct-19
EBS_SHELF,2017,-712,-16373,-465888,94,201701,33,56.66423,-162.79099,56.68928,-162.79134,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.783,17.47,10210,yellowfin sole,Limanda aspera,379.75,1385,0.04861901,7810.730823,28486.79971,3-Oct-19
EBS_SHELF,2017,-712,-16540,-486965,94,201701,75,55.01002,-164.59813,55.0344,-164.58133,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,2.915,16.792,10210,yellowfin sole,Limanda aspera,23.611,40,0.04894868,482.3623436,817.1824041,3-Oct-19
EBS_SHELF,2017,-712,-16543,,94,201701,78,55.65586,-165.17059,55.68008,-165.17875,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,107,109,2.741,18.273,10210,yellowfin sole,Limanda aspera,0,0,0.050086293,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16817,-487159,94,201701,82,56.65143,-165.21025,56.67773,-165.2174,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,2.955,17.83,10210,yellowfin sole,Limanda aspera,271.818,733,0.05268765,5159.045811,13912.17866,3-Oct-19
EBS_SHELF,2017,-712,-16820,-487268,94,201701,85,57.65477,-165.25458,57.67602,-165.28492,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,59,61,2.979,17.381,10210,yellowfin sole,Limanda aspera,1027.611,3571,0.051777999,19846.47958,68967.51649,3-Oct-19
EBS_SHELF,2017,-712,-16797,,94,201701,144,57.33639,-171.4928,57.33292,-171.44716,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,2.782,17.137,10210,yellowfin sole,Limanda aspera,0,0,0.047675134,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16932,-481217,94,201701,149,58.65359,-171.0812,58.67866,-171.08174,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.785,17.627,10210,yellowfin sole,Limanda aspera,592.554,1499,0.049091195,12070.47415,30535.00735,3-Oct-19
EBS_SHELF,2017,-712,-16933,-481262,94,201701,150,58.97737,-171.12791,59.00152,-171.12472,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,76,78,2.69,17.618,10210,yellowfin sole,Limanda aspera,119.908,210,0.04739242,2530.109245,4431.088347,3-Oct-19
EBS_SHELF,2017,-712,-16972,-475775,94,201701,167,59.32196,-171.19068,59.34693,-171.18376,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.803,17.491,10210,yellowfin sole,Limanda aspera,86.171,155,0.049027273,1757.613563,3161.505638,3-Oct-19
EBS_SHELF,2017,-712,-17002,-476416,94,201701,183,60.65736,-171.44361,60.6787,-171.41606,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,63,2.812,19.401,10210,yellowfin sole,Limanda aspera,6.64,18,0.054555612,121.7106684,329.9385588,3-Oct-19
EBS_SHELF,2017,-712,-16807,-488908,94,201701,129,57.09998,-170.45849,57.12307,-170.48033,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,45,47,2.888,16.293,10210,yellowfin sole,Limanda aspera,87.322,142,0.047054184,1855.775461,3017.797525,3-Oct-19
EBS_SHELF,2017,-712,-16813,-489089,94,201701,135,57.32315,-170.85282,57.34821,-170.85276,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,81,83,2.784,17.347,10210,yellowfin sole,Limanda aspera,25.565,41,0.048294048,529.3612993,848.9659016,3-Oct-19
EBS_SHELF,2017,-712,-16976,,94,201701,171,59.3298,-173.13418,59.33712,-173.18347,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,2.929,17.443,10210,yellowfin sole,Limanda aspera,0,0,0.051090547,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16977,-476003,94,201701,172,59.49188,-172.87118,59.51111,-172.90661,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,91,93,2.935,17.492,10210,yellowfin sole,Limanda aspera,1.388,6,0.05133902,27.03596602,116.8701701,3-Oct-19
EBS_SHELF,2017,-712,-16994,-476127,94,201701,175,59.83993,-172.90504,59.82077,-172.9389,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,78,80,2.856,16.88,10210,yellowfin sole,Limanda aspera,62.28,172,0.04820928,1291.867458,3567.777822,3-Oct-19
EBS_SHELF,2017,-712,-16996,-476222,94,201701,177,59.82553,-172.27258,59.84322,-172.23859,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.742,17.115,10210,yellowfin sole,Limanda aspera,168.637,626,0.04692933,3593.424411,13339.20599,3-Oct-19
EBS_SHELF,2017,-712,-16669,,94,201701,112,56.32258,-168.24148,56.34659,-168.25119,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,152,154,2.735,16.705,10210,yellowfin sole,Limanda aspera,0,0,0.045688175,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16968,,94,201701,163,58.99063,-173.07088,59.01519,-173.07684,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.751,18.161,10210,yellowfin sole,Limanda aspera,0,0,0.049960911,0,0,3-Oct-19
EBS_SHELF,2017,-712,-17036,,94,201701,202,60.33185,-176.0002,60.3313,-176.05273,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,119,121,2.911,18.566,10210,yellowfin sole,Limanda aspera,0,0,0.054045626,0,0,3-Oct-19
EBS_SHELF,2017,-712,-17007,-476596,94,201701,188,61.34314,-174.97971,61.3473,-175.02919,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,85,87,2.696,18.273,10210,yellowfin sole,Limanda aspera,1.446,3,0.049264008,29.35205759,60.89638504,3-Oct-19
EBS_SHELF,2017,-712,-17034,,94,201701,210,61.68432,-175.10966,61.68535,-175.05741,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,83,85,2.776,18.279,10210,yellowfin sole,Limanda aspera,0,0,0.050742504,0,0,3-Oct-19
